pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
46,Manitoba,Manitoba,4/24/21,16,2021,1,37339,1350,2649.62,967,9,68.62,95.8,0.64,2238,18,158.81,1.28,192.86,13.69,1.29,0.09
35,Ontario,Ontario,4/24/21,16,2021,1,448876,28350,2970.84,8197,229,54.25,187.63,1.52,59233,428,392.03,2.83,4050,26.8,32.71,0.22
24,Quebec,Québec,4/24/21,16,2021,1,339011,7749,3898.62,10326,73,118.75,89.11,0.84,18021,144,207.24,1.66,1107,12.73,10.43,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,4/24/21,16,2021,1,1056,14,200.77,6,0,1.14,2.66,0,27,0,5.13,0,2,0.38,0,0
13,New Brunswick,Nouveau-Brunswick,4/24/21,16,2021,1,1847,69,227.45,35,2,4.31,8.5,0.25,134,2,16.5,0.25,9.86,1.21,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,4/24/21,16,2021,1,2034,226,199.47,67,0,6.57,22.16,0,269,1,26.38,0.1,32.22,3.16,0.04,0
11,Prince Edward Island,Île-du-Prince-Édouard,4/24/21,16,2021,1,176,6,103.11,0,0,0,3.52,0,13,0,7.62,0,0.8,0.47,0,0
60,Yukon,Yukon,4/24/21,16,2021,1,80,4,182.69,1,0,2.28,9.13,0,6,0,13.7,0,0.57,1.3,0.05,0.11
61,Northwest Territories,Territoires du Nord-Ouest,4/24/21,16,2021,1,49,6,107.44,0,0,0,13.16,0,6,0,13.16,0,0.82,1.79,0,0
62,Nunavut,Nunavut,4/24/21,16,2021,1,453,39,1117.8,4,0,9.87,96.23,0,58,0,143.12,0,5.61,13.85,0,0
99,Repatriated travellers,Voyageurs rapatriés,4/24/21,16,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,4/24/21,16,2021,,1176708,57061,3022.63,23709,388,60.9,146.57,1,118235,728,303.71,1.87,8151.57,20.94,55.43,0.14
59,British Columbia,Colombie-Britannique,5/1/21,17,2021,1,130317,5678,2449.88,1581,18,29.72,106.74,0.34,12210,51,229.54,0.96,811.14,15.25,2.57,0.05
48,Alberta,Alberta,5/1/21,17,2021,1,194503,13051,4281.27,2102,32,46.27,287.27,0.7,23955,65,527.28,1.43,1864.43,41.04,4.57,0.1
47,Saskatchewan,Saskatchewan,5/1/21,17,2021,1,41360,1677,3461.66,494,21,41.35,140.36,1.76,3489,30,292.01,2.51,239.57,20.05,3,0.25
46,Manitoba,Manitoba,5/1/21,17,2021,1,38993,1654,2766.99,976,9,69.26,117.37,0.64,3004,18,213.17,1.28,236.29,16.77,1.29,0.09
